,Order ID,Product,Quantity Ordered,Price Each,Order Date1,Street,city,Address,Total_price
87787,233505,Lightning Charging Cable,2.0,14.95,07/30/19,253 Lakeview St, Boston, MA 02215,29.9
87788,233506,27in 4K Gaming Monitor,1.0,389.99,07/04/19,370 Johnson St, San Francisco, CA 94016,389.99
87789,233507,Wired Headphones,1.0,11.99,07/02/19,561 West St, San Francisco, CA 94016,11.99
87790,233508,AAA Batteries (4-pack),1.0,2.99,07/25/19,828 Sunset St, San Francisco, CA 94016,2.99
87791,233509,Wired Headphones,1.0,11.99,07/15/19,630 7th St, San Francisco, CA 94016,11.99
87792,233510,AA Batteries (4-pack),1.0,3.84,07/25/19,223 Cedar St, San Francisco, CA 94016,3.84
87793,233511,Bose SoundSport Headphones,1.0,99.99,07/10/19,892 12th St, New York City, NY 10001,99.99
87794,233512,Wired Headphones,1.0,11.99,07/18/19,905 Chestnut St, Boston, MA 02215,11.99
87795,233513,USB-C Charging Cable,1.0,11.95,07/31/19,999 Chestnut St, Boston, MA 02215,11.95
87796,233514,Bose SoundSport Headphones,1.0,99.99,07/01/19,234 Wilson St, Los Angeles, CA 90001,99.99
87797,233515,Apple Airpods Headphones,1.0,150.0,07/20/19,69 Pine St, New York City, NY 10001,150.0
87798,233516,Bose SoundSport Headphones,1.0,99.99,07/03/19,21 Lakeview St, New York City, NY 10001,99.99
87799,233517,Bose SoundSport Headphones,1.0,99.99,07/07/19,981 Cedar St, New York City, NY 10001,99.99
87800,233518,Macbook Pro Laptop,1.0,1700.0,07/29/19,233 Meadow St, San Francisco, CA 94016,1700.0
87801,233519,27in 4K Gaming Monitor,1.0,389.99,07/27/19,385 8th St, Boston, MA 02215,389.99
87802,233520,USB-C Charging Cable,1.0,11.95,07/11/19,448 Elm St, Atlanta, GA 30301,11.95
87803,233521,Wired Headphones,1.0,11.99,07/17/19,259 Cedar St, Atlanta, GA 30301,11.99
87804,233522,Wired Headphones,1.0,11.99,07/26/19,745 Willow St, Portland, OR 97035,11.99
87805,233523,AAA Batteries (4-pack),1.0,2.99,07/27/19,870 Ridge St, Boston, MA 02215,2.99
87806,233524,Vareebadd Phone,1.0,400.0,07/14/19,550 8th St, San Francisco, CA 94016,400.0
87807,233525,USB-C Charging Cable,1.0,11.95,07/08/19,802 River St, Atlanta, GA 30301,11.95
87808,233526,USB-C Charging Cable,1.0,11.95,07/11/19,10 Hickory St, Los Angeles, CA 90001,11.95
87809,233527,34in Ultrawide Monitor,1.0,379.99,07/03/19,804 Main St, Los Angeles, CA 90001,379.99
87810,233528,27in FHD Monitor,1.0,149.99,07/04/19,960 Highland St, San Francisco, CA 94016,149.99
87811,233529,27in 4K Gaming Monitor,1.0,389.99,07/03/19,839 Main St, Atlanta, GA 30301,389.99
87812,233530,Lightning Charging Cable,1.0,14.95,07/15/19,862 Park St, San Francisco, CA 94016,14.95
87813,233531,AAA Batteries (4-pack),2.0,2.99,07/27/19,332 Cedar St, Boston, MA 02215,5.98
87814,233532,AA Batteries (4-pack),2.0,3.84,07/22/19,52 Dogwood St, New York City, NY 10001,7.68
87815,233533,Google Phone,1.0,600.0,07/08/19,546 Church St, New York City, NY 10001,600.0
87816,233534,USB-C Charging Cable,1.0,11.95,07/31/19,206 Lakeview St, Dallas, TX 75001,11.95
87817,233535,Wired Headphones,3.0,11.99,07/31/19,735 Forest St, Boston, MA 02215,35.97
87818,233536,ThinkPad Laptop,1.0,999.99,07/18/19,653 Forest St, San Francisco, CA 94016,999.99
87819,233537,AAA Batteries (4-pack),1.0,2.99,07/27/19,203 Park St, Portland, OR 97035,2.99
87820,233538,Bose SoundSport Headphones,1.0,99.99,07/04/19,902 7th St, Dallas, TX 75001,99.99
87821,233539,27in FHD Monitor,1.0,149.99,07/23/19,452 Highland St, Boston, MA 02215,149.99
87822,233540,USB-C Charging Cable,1.0,11.95,07/01/19,941 Lincoln St, Los Angeles, CA 90001,11.95
87823,233541,34in Ultrawide Monitor,1.0,379.99,07/14/19,359 2nd St, Los Angeles, CA 90001,379.99
87824,233542,USB-C Charging Cable,1.0,11.95,07/16/19,504 Maple St, Boston, MA 02215,11.95
87825,233543,Lightning Charging Cable,1.0,14.95,07/27/19,757 Forest St, San Francisco, CA 94016,14.95
87826,233544,AA Batteries (4-pack),1.0,3.84,07/20/19,793 Jackson St, San Francisco, CA 94016,3.84
87827,233545,Bose SoundSport Headphones,1.0,99.99,07/18/19,970 Cherry St, San Francisco, CA 94016,99.99
87828,233546,Bose SoundSport Headphones,1.0,99.99,07/21/19,576 Church St, Boston, MA 02215,99.99
87829,233547,USB-C Charging Cable,1.0,11.95,07/12/19,948 Pine St, Boston, MA 02215,11.95
87830,233548,Google Phone,1.0,600.0,07/30/19,743 5th St, Dallas, TX 75001,600.0
87831,233549,Google Phone,1.0,600.0,07/13/19,596 Ridge St, San Francisco, CA 94016,600.0
87832,233550,20in Monitor,1.0,109.99,07/26/19,35 Jackson St, Los Angeles, CA 90001,109.99
87833,233551,AA Batteries (4-pack),3.0,3.84,07/09/19,923 Lakeview St, San Francisco, CA 94016,11.52
87834,233552,USB-C Charging Cable,1.0,11.95,07/04/19,287 Johnson St, Los Angeles, CA 90001,11.95
87835,233553,Macbook Pro Laptop,1.0,1700.0,07/27/19,456 Spruce St, Austin, TX 73301,1700.0
87836,233554,Lightning Charging Cable,1.0,14.95,07/14/19,884 Elm St, Los Angeles, CA 90001,14.95
87837,233555,AA Batteries (4-pack),1.0,3.84,07/03/19,418 13th St, Boston, MA 02215,3.84
87838,233556,27in FHD Monitor,1.0,149.99,07/10/19,569 Lake St, Atlanta, GA 30301,149.99
87839,233557,AA Batteries (4-pack),1.0,3.84,07/24/19,278 Church St, Atlanta, GA 30301,3.84
87840,233558,AAA Batteries (4-pack),1.0,2.99,07/16/19,739 Spruce St, Los Angeles, CA 90001,2.99
87841,233559,27in 4K Gaming Monitor,1.0,389.99,07/08/19,499 Adams St, Seattle, WA 98101,389.99
87842,233559,Apple Airpods Headphones,1.0,150.0,07/08/19,499 Adams St, Seattle, WA 98101,150.0
87843,233560,Apple Airpods Headphones,1.0,150.0,07/15/19,330 Elm St, Boston, MA 02215,150.0
87844,233561,USB-C Charging Cable,1.0,11.95,07/30/19,487 Church St, Los Angeles, CA 90001,11.95
87845,233562,AAA Batteries (4-pack),2.0,2.99,07/15/19,350 1st St, Los Angeles, CA 90001,5.98
87846,233563,Macbook Pro Laptop,1.0,1700.0,07/03/19,654 Lincoln St, San Francisco, CA 94016,1700.0
87847,233564,AAA Batteries (4-pack),2.0,2.99,07/26/19,904 Main St, New York City, NY 10001,5.98
87848,233565,ThinkPad Laptop,1.0,999.99,07/14/19,303 South St, San Francisco, CA 94016,999.99
87849,233566,iPhone,1.0,700.0,07/24/19,769 5th St, San Francisco, CA 94016,700.0
87850,233567,AAA Batteries (4-pack),2.0,2.99,07/20/19,84 5th St, San Francisco, CA 94016,5.98
87851,233568,USB-C Charging Cable,1.0,11.95,07/19/19,760 11th St, Portland, OR 97035,11.95
87852,233569,Lightning Charging Cable,1.0,14.95,07/03/19,754 14th St, San Francisco, CA 94016,14.95
87853,233570,AAA Batteries (4-pack),1.0,2.99,07/04/19,542 Lake St, Boston, MA 02215,2.99
87854,233571,Bose SoundSport Headphones,1.0,99.99,07/28/19,398 Forest St, San Francisco, CA 94016,99.99
87855,233572,AAA Batteries (4-pack),2.0,2.99,07/29/19,212 Dogwood St, Los Angeles, CA 90001,5.98
87856,233573,AAA Batteries (4-pack),1.0,2.99,07/23/19,220 North St, San Francisco, CA 94016,2.99
87857,233574,AA Batteries (4-pack),1.0,3.84,07/07/19,987 10th St, Atlanta, GA 30301,3.84
87858,233575,LG Washing Machine,1.0,600.0,07/08/19,582 Highland St, San Francisco, CA 94016,600.0
87859,233576,ThinkPad Laptop,1.0,999.99,07/28/19,534 5th St, San Francisco, CA 94016,999.99
87860,233577,AA Batteries (4-pack),1.0,3.84,07/08/19,290 5th St, Seattle, WA 98101,3.84
87861,233578,USB-C Charging Cable,1.0,11.95,07/05/19,583 9th St, Los Angeles, CA 90001,11.95
87862,233578,AA Batteries (4-pack),1.0,3.84,07/05/19,583 9th St, Los Angeles, CA 90001,3.84
87863,233579,iPhone,1.0,700.0,07/01/19,173 Meadow St, Portland, OR 97035,700.0
87864,233580,Apple Airpods Headphones,1.0,150.0,07/27/19,731 8th St, Los Angeles, CA 90001,150.0
87865,233581,Wired Headphones,1.0,11.99,07/03/19,484 1st St, Atlanta, GA 30301,11.99
87866,233582,Lightning Charging Cable,1.0,14.95,07/02/19,700 Main St, Seattle, WA 98101,14.95
87867,233583,Wired Headphones,1.0,11.99,07/13/19,398 10th St, Portland, OR 97035,11.99
87868,233584,iPhone,1.0,700.0,07/05/19,577 Center St, Austin, TX 73301,700.0
87869,233584,Lightning Charging Cable,1.0,14.95,07/05/19,577 Center St, Austin, TX 73301,14.95
87870,233585,Google Phone,1.0,600.0,07/10/19,546 Hickory St, San Francisco, CA 94016,600.0
87871,233586,Wired Headphones,1.0,11.99,07/08/19,667 13th St, New York City, NY 10001,11.99
87872,233587,Apple Airpods Headphones,1.0,150.0,07/29/19,212 Maple St, Atlanta, GA 30301,150.0
87873,233588,Google Phone,1.0,600.0,07/17/19,316 North St, Los Angeles, CA 90001,600.0
87874,233589,iPhone,1.0,700.0,07/13/19,717 Center St, Dallas, TX 75001,700.0
87875,233590,Lightning Charging Cable,1.0,14.95,07/08/19,44 11th St, Dallas, TX 75001,14.95
87876,233591,Bose SoundSport Headphones,1.0,99.99,07/18/19,207 Willow St, New York City, NY 10001,99.99
87877,233592,Google Phone,1.0,600.0,07/08/19,909 1st St, Los Angeles, CA 90001,600.0
87878,233593,27in FHD Monitor,1.0,149.99,07/24/19,749 Chestnut St, Boston, MA 02215,149.99
87879,233594,AA Batteries (4-pack),1.0,3.84,07/20/19,46 Pine St, New York City, NY 10001,3.84
87880,233595,20in Monitor,1.0,109.99,07/27/19,658 Lake St, Los Angeles, CA 90001,109.99
87881,233596,USB-C Charging Cable,1.0,11.95,07/23/19,618 Willow St, New York City, NY 10001,11.95
87882,233597,AAA Batteries (4-pack),1.0,2.99,07/27/19,984 Jefferson St, San Francisco, CA 94016,2.99
87883,233598,AAA Batteries (4-pack),3.0,2.99,07/08/19,24 Meadow St, Boston, MA 02215,8.97
87884,233599,Apple Airpods Headphones,1.0,150.0,07/23/19,77 Lincoln St, Portland, OR 97035,150.0
87885,233600,Apple Airpods Headphones,1.0,150.0,07/02/19,18 Dogwood St, Seattle, WA 98101,150.0
87886,233601,AAA Batteries (4-pack),1.0,2.99,07/10/19,548 Elm St, Portland, OR 97035,2.99
87887,233602,USB-C Charging Cable,2.0,11.95,07/03/19,687 6th St, San Francisco, CA 94016,23.9
87888,233603,USB-C Charging Cable,1.0,11.95,07/29/19,228 West St, Seattle, WA 98101,11.95
87889,233604,USB-C Charging Cable,1.0,11.95,07/21/19,557 Hill St, Seattle, WA 98101,11.95
87890,233605,Apple Airpods Headphones,1.0,150.0,07/18/19,88 Washington St, Dallas, TX 75001,150.0
87891,233606,Vareebadd Phone,1.0,400.0,07/15/19,918 Johnson St, Boston, MA 02215,400.0
87892,233607,Wired Headphones,1.0,11.99,07/01/19,557 Hill St, San Francisco, CA 94016,11.99
87893,233608,USB-C Charging Cable,2.0,11.95,07/19/19,998 10th St, San Francisco, CA 94016,23.9
87894,233609,Bose SoundSport Headphones,1.0,99.99,07/13/19,462 Elm St, New York City, NY 10001,99.99
87895,233610,Lightning Charging Cable,1.0,14.95,07/21/19,818 8th St, San Francisco, CA 94016,14.95
87896,233611,ThinkPad Laptop,1.0,999.99,07/02/19,159 Lakeview St, Seattle, WA 98101,999.99
87897,233612,AAA Batteries (4-pack),2.0,2.99,07/13/19,688 14th St, Los Angeles, CA 90001,5.98
87898,233613,AA Batteries (4-pack),1.0,3.84,07/24/19,103 Main St, New York City, NY 10001,3.84
87899,233614,USB-C Charging Cable,1.0,11.95,07/16/19,108 Dogwood St, San Francisco, CA 94016,11.95
87900,233615,AAA Batteries (4-pack),1.0,2.99,07/04/19,294 8th St, San Francisco, CA 94016,2.99
87901,233616,AAA Batteries (4-pack),3.0,2.99,07/06/19,988 10th St, Los Angeles, CA 90001,8.97
87902,233617,27in FHD Monitor,1.0,149.99,07/16/19,605 Walnut St, San Francisco, CA 94016,149.99
87903,233618,20in Monitor,1.0,109.99,07/23/19,294 Sunset St, Atlanta, GA 30301,109.99
87904,233619,Lightning Charging Cable,1.0,14.95,07/15/19,290 Lake St, New York City, NY 10001,14.95
87905,233620,Bose SoundSport Headphones,1.0,99.99,07/06/19,347 Highland St, Austin, TX 73301,99.99
87906,233621,Bose SoundSport Headphones,1.0,99.99,07/04/19,662 Johnson St, New York City, NY 10001,99.99
87907,233622,Lightning Charging Cable,1.0,14.95,07/31/19,248 10th St, Dallas, TX 75001,14.95
87908,233623,27in 4K Gaming Monitor,1.0,389.99,07/31/19,208 Hill St, San Francisco, CA 94016,389.99
87909,233624,AA Batteries (4-pack),1.0,3.84,07/13/19,951 Washington St, San Francisco, CA 94016,3.84
87910,233625,AA Batteries (4-pack),1.0,3.84,07/25/19,623 Jackson St, Los Angeles, CA 90001,3.84
87911,233626,Wired Headphones,1.0,11.99,07/09/19,712 Wilson St, Los Angeles, CA 90001,11.99
87912,233627,Wired Headphones,2.0,11.99,07/15/19,833 Wilson St, Los Angeles, CA 90001,23.98
87913,233628,20in Monitor,1.0,109.99,07/07/19,976 Spruce St, San Francisco, CA 94016,109.99
87914,233629,34in Ultrawide Monitor,1.0,379.99,07/10/19,332 Center St, New York City, NY 10001,379.99
87915,233630,Macbook Pro Laptop,1.0,1700.0,07/09/19,135 7th St, San Francisco, CA 94016,1700.0
87916,233631,Apple Airpods Headphones,1.0,150.0,07/25/19,233 Jackson St, Seattle, WA 98101,150.0
87917,233632,Lightning Charging Cable,1.0,14.95,07/15/19,265 Church St, Los Angeles, CA 90001,14.95
87918,233633,Apple Airpods Headphones,1.0,150.0,07/27/19,482 Forest St, Portland, OR 97035,150.0
87919,233634,Wired Headphones,1.0,11.99,07/22/19,503 Main St, New York City, NY 10001,11.99
87920,233635,iPhone,1.0,700.0,07/24/19,912 14th St, Boston, MA 02215,700.0
87921,233636,Wired Headphones,1.0,11.99,07/20/19,113 Lake St, New York City, NY 10001,11.99
87922,233637,iPhone,1.0,700.0,07/28/19,46 Elm St, Los Angeles, CA 90001,700.0
87923,233638,Lightning Charging Cable,1.0,14.95,07/28/19,817 8th St, San Francisco, CA 94016,14.95
87924,233639,AA Batteries (4-pack),1.0,3.84,07/13/19,459 Lincoln St, Boston, MA 02215,3.84
87925,233640,Bose SoundSport Headphones,1.0,99.99,07/08/19,486 Lake St, Atlanta, GA 30301,99.99
87926,233641,Lightning Charging Cable,1.0,14.95,07/17/19,2 Meadow St, New York City, NY 10001,14.95
87927,233642,Lightning Charging Cable,1.0,14.95,07/24/19,162 South St, Seattle, WA 98101,14.95
87928,233643,Bose SoundSport Headphones,1.0,99.99,07/29/19,724 7th St, Los Angeles, CA 90001,99.99
87929,233644,34in Ultrawide Monitor,1.0,379.99,07/22/19,470 Park St, Boston, MA 02215,379.99
87930,233645,USB-C Charging Cable,1.0,11.95,07/03/19,918 11th St, San Francisco, CA 94016,11.95
87931,233646,Lightning Charging Cable,1.0,14.95,07/17/19,919 Adams St, San Francisco, CA 94016,14.95
87932,233647,Wired Headphones,1.0,11.99,07/12/19,61 Highland St, Atlanta, GA 30301,11.99
87933,233648,Bose SoundSport Headphones,1.0,99.99,07/26/19,667 Hill St, San Francisco, CA 94016,99.99
87934,233649,Lightning Charging Cable,1.0,14.95,07/13/19,141 Wilson St, San Francisco, CA 94016,14.95
87935,233650,27in FHD Monitor,1.0,149.99,07/29/19,966 Main St, Boston, MA 02215,149.99
87936,233651,Flatscreen TV,1.0,300.0,07/10/19,527 Washington St, San Francisco, CA 94016,300.0
87937,233652,Wired Headphones,1.0,11.99,07/18/19,393 Ridge St, San Francisco, CA 94016,11.99
87938,233653,Lightning Charging Cable,1.0,14.95,07/04/19,878 West St, Dallas, TX 75001,14.95
87939,233654,USB-C Charging Cable,1.0,11.95,07/20/19,241 Walnut St, Austin, TX 73301,11.95
87940,233655,Apple Airpods Headphones,1.0,150.0,07/26/19,773 Jackson St, New York City, NY 10001,150.0
87941,233656,ThinkPad Laptop,1.0,999.99,07/10/19,695 Hill St, San Francisco, CA 94016,999.99
87942,233657,Macbook Pro Laptop,1.0,1700.0,07/27/19,893 Hickory St, Portland, OR 97035,1700.0
87943,233658,iPhone,1.0,700.0,07/09/19,238 12th St, San Francisco, CA 94016,700.0
87944,233659,Bose SoundSport Headphones,1.0,99.99,07/05/19,214 North St, Portland, ME 04101,99.99
87945,233659,USB-C Charging Cable,1.0,11.95,07/05/19,214 North St, Portland, ME 04101,11.95
87946,233660,27in FHD Monitor,1.0,149.99,07/28/19,474 Center St, Dallas, TX 75001,149.99
87947,233661,Lightning Charging Cable,1.0,14.95,07/22/19,294 Hickory St, Atlanta, GA 30301,14.95
87948,233662,AAA Batteries (4-pack),3.0,2.99,07/01/19,25 Johnson St, Dallas, TX 75001,8.97
87949,233663,20in Monitor,1.0,109.99,07/07/19,169 Forest St, San Francisco, CA 94016,109.99
87950,233664,AA Batteries (4-pack),3.0,3.84,07/03/19,230 Spruce St, New York City, NY 10001,11.52
87951,233664,Apple Airpods Headphones,1.0,150.0,07/03/19,230 Spruce St, New York City, NY 10001,150.0
87952,233665,AAA Batteries (4-pack),1.0,2.99,07/27/19,837 4th St, Austin, TX 73301,2.99
87953,233666,Wired Headphones,1.0,11.99,07/15/19,358 South St, Portland, OR 97035,11.99
87954,233667,Wired Headphones,1.0,11.99,07/30/19,340 Washington St, Dallas, TX 75001,11.99
87955,233668,Wired Headphones,1.0,11.99,07/05/19,703 Church St, Los Angeles, CA 90001,11.99
87956,233669,Bose SoundSport Headphones,1.0,99.99,07/19/19,186 Lake St, Los Angeles, CA 90001,99.99
87957,233670,iPhone,1.0,700.0,07/22/19,331 Washington St, Boston, MA 02215,700.0
87958,233670,Wired Headphones,1.0,11.99,07/22/19,331 Washington St, Boston, MA 02215,11.99
87959,233671,27in 4K Gaming Monitor,1.0,389.99,07/09/19,682 Wilson St, Austin, TX 73301,389.99
87960,233672,AAA Batteries (4-pack),2.0,2.99,07/18/19,746 13th St, Los Angeles, CA 90001,5.98
87961,233673,Wired Headphones,1.0,11.99,07/29/19,348 Wilson St, San Francisco, CA 94016,11.99
87962,233674,Lightning Charging Cable,1.0,14.95,07/17/19,967 Park St, Boston, MA 02215,14.95
87963,233675,Flatscreen TV,1.0,300.0,07/31/19,191 River St, San Francisco, CA 94016,300.0
87964,233676,AAA Batteries (4-pack),2.0,2.99,07/04/19,558 Church St, New York City, NY 10001,5.98
87965,233677,AAA Batteries (4-pack),1.0,2.99,07/20/19,424 Dogwood St, Atlanta, GA 30301,2.99
87966,233678,Google Phone,1.0,600.0,07/07/19,949 Lincoln St, Portland, OR 97035,600.0
87967,233679,AA Batteries (4-pack),1.0,3.84,07/29/19,505 9th St, San Francisco, CA 94016,3.84
87968,233680,iPhone,1.0,700.0,07/14/19,288 Park St, San Francisco, CA 94016,700.0
87969,233680,Lightning Charging Cable,1.0,14.95,07/14/19,288 Park St, San Francisco, CA 94016,14.95
87970,233681,USB-C Charging Cable,1.0,11.95,07/03/19,522 7th St, Dallas, TX 75001,11.95
87971,233682,Apple Airpods Headphones,1.0,150.0,07/04/19,700 Sunset St, San Francisco, CA 94016,150.0
87972,233683,Lightning Charging Cable,1.0,14.95,07/02/19,930 14th St, Portland, OR 97035,14.95
87973,233684,Lightning Charging Cable,1.0,14.95,07/11/19,620 Jefferson St, San Francisco, CA 94016,14.95
87974,233685,27in 4K Gaming Monitor,1.0,389.99,07/07/19,416 1st St, New York City, NY 10001,389.99
87975,233686,AAA Batteries (4-pack),1.0,2.99,07/01/19,372 Jackson St, Boston, MA 02215,2.99
87976,233687,Apple Airpods Headphones,1.0,150.0,07/31/19,354 9th St, Boston, MA 02215,150.0
87977,233688,Apple Airpods Headphones,1.0,150.0,07/02/19,881 Pine St, San Francisco, CA 94016,150.0
87978,233689,Flatscreen TV,1.0,300.0,07/09/19,623 Spruce St, Boston, MA 02215,300.0
87979,233690,AAA Batteries (4-pack),2.0,2.99,07/28/19,549 Hill St, Atlanta, GA 30301,5.98
87980,233691,iPhone,1.0,700.0,07/13/19,10 Johnson St, Los Angeles, CA 90001,700.0
87981,233692,Wired Headphones,1.0,11.99,07/07/19,607 6th St, Boston, MA 02215,11.99
87982,233693,AAA Batteries (4-pack),1.0,2.99,07/03/19,573 Chestnut St, Austin, TX 73301,2.99
87983,233694,Apple Airpods Headphones,1.0,150.0,07/10/19,87 2nd St, Atlanta, GA 30301,150.0
87984,233695,USB-C Charging Cable,1.0,11.95,07/11/19,999 Dogwood St, Portland, OR 97035,11.95
87985,233696,AA Batteries (4-pack),1.0,3.84,07/26/19,266 13th St, Los Angeles, CA 90001,3.84
87986,233697,Wired Headphones,1.0,11.99,07/01/19,462 Washington St, New York City, NY 10001,11.99
87987,233698,Apple Airpods Headphones,1.0,150.0,07/26/19,934 Spruce St, San Francisco, CA 94016,150.0
87988,233699,AA Batteries (4-pack),1.0,3.84,07/24/19,398 9th St, Los Angeles, CA 90001,3.84
87989,233700,Lightning Charging Cable,1.0,14.95,07/21/19,364 12th St, Los Angeles, CA 90001,14.95
87990,233701,AA Batteries (4-pack),1.0,3.84,07/24/19,731 Forest St, San Francisco, CA 94016,3.84
87991,233702,Lightning Charging Cable,1.0,14.95,07/19/19,797 Maple St, San Francisco, CA 94016,14.95
87992,233702,AAA Batteries (4-pack),1.0,2.99,07/19/19,797 Maple St, San Francisco, CA 94016,2.99
87993,233703,Bose SoundSport Headphones,1.0,99.99,07/16/19,525 Madison St, New York City, NY 10001,99.99
87994,233704,AA Batteries (4-pack),1.0,3.84,07/26/19,950 Spruce St, Los Angeles, CA 90001,3.84
87995,233705,34in Ultrawide Monitor,1.0,379.99,07/05/19,518 Dogwood St, Seattle, WA 98101,379.99
87996,233706,AA Batteries (4-pack),1.0,3.84,07/20/19,314 Park St, San Francisco, CA 94016,3.84
87997,233707,Apple Airpods Headphones,1.0,150.0,07/18/19,183 Hill St, Los Angeles, CA 90001,150.0
87998,233708,Apple Airpods Headphones,1.0,150.0,07/29/19,930 Willow St, Los Angeles, CA 90001,150.0
